product_id,product_name,category,price,rejection_reason,rejection_timestamp
PROD2376,Advanced,Meat,325.69,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2377,Traditional,Frozen,586.24,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2378,Basic,Frozen,174.68,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2379,Standard,Produce,556.34,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2380,Organic,Beverages,949.91,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2381,Rich,Bakery,117.99,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2382,Supreme,Snacks,908.68,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2383,Premium,Snacks,105.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2384,Essential,Frozen,1034.35,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2385,Original,Meat,916.82,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2386,Traditional,Beverages,131.66,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2387,Deluxe,Dairy,1041.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2388,Classic,Beverages,415.01,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2389,Natural,Frozen,887.2,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2390,Rich,Bakery,886.6,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2391,Advanced,Frozen,605.8,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2392,Ultra,Meat,637.43,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2393,Quality,Bakery,684.0,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2394,Special,Canned,585.19,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2395,Professional,Canned,439.1,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2396,Modern,Bakery,595.33,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2397,Special,Dairy,58.41,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2398,Spicy,Canned,228.51,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2399,Organic,Dairy,639.81,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2400,Crispy,Frozen,264.72,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2401,Traditional,Bakery,1047.61,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2402,Crispy,Snacks,75.31,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2403,Spicy,Canned,501.15,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2404,Gourmet,Produce,693.62,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2405,Classic,Canned,475.7,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2406,Premium,Bakery,197.03,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2407,Classic,Produce,163.33,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2408,Standard,Frozen,355.82,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2409,Deluxe,Snacks,1038.51,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2410,Spicy,Frozen,371.26,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2411,Light,Dairy,153.88,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2412,Mild,Canned,798.81,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2413,Gourmet,Snacks,345.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2414,Original,Beverages,441.78,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2415,Fresh,Dairy,638.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2416,Premium,Bakery,245.21,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2417,Essential,Canned,609.66,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2418,Spicy,Bakery,368.95,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2419,Natural,Canned,760.26,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2420,Essential,Beverages,794.53,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2421,Light,Beverages,862.07,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2422,Basic,Snacks,613.29,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2423,Sweet,Dairy,265.02,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2424,Fresh,Dairy,171.87,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2425,Deluxe,Meat,683.92,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2426,Traditional,Produce,832.69,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2427,Natural,Bakery,833.22,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2428,Fresh,Frozen,988.38,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2429,Rich,Frozen,691.19,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2430,Original,Dairy,569.59,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2431,Sweet,Produce,790.93,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2432,Standard,Beverages,1034.9,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2433,Pure,Canned,453.56,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2434,Natural,Frozen,502.92,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2435,Mild,Dairy,117.08,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2436,Gourmet,Meat,953.47,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2437,Premium,Produce,420.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2438,Original,Produce,482.86,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2439,Ultra,Canned,413.52,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2440,Ultra,Dairy,609.51,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2441,Quality,Bakery,297.24,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2442,Quality,Frozen,52.45,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2443,Classic,Canned,801.9,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2444,Spicy,Produce,809.3,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2445,Smooth,Dairy,318.28,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2446,Basic,Snacks,649.47,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2447,Supreme,Beverages,871.64,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2448,Standard,Produce,73.19,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2449,Standard,Bakery,701.16,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2450,Professional,Beverages,337.28,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2451,Strong,Canned,750.27,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2452,Essential,Frozen,572.5,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2453,Basic,Produce,716.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2454,Premium,Beverages,70.24,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2455,Elite,Snacks,134.7,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2456,Essential,Canned,190.02,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2457,Premium,Frozen,139.46,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2458,Modern,Snacks,326.59,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2459,Premium,Frozen,910.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2460,Basic,Snacks,744.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2461,Organic,Canned,428.97,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2462,Rich,Canned,442.89,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2463,Creamy,Bakery,945.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2464,Spicy,Bakery,663.81,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2465,Crispy,Beverages,476.48,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2466,Deluxe,Canned,199.44,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2467,Smooth,Bakery,221.73,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2468,Professional,Meat,364.9,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2469,Deluxe,Frozen,211.19,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2470,Deluxe,Dairy,987.66,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2471,Organic,Canned,487.4,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2472,Organic,Beverages,211.74,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2473,Sweet,Bakery,468.85,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2474,Smooth,Frozen,424.47,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2475,Sweet,Canned,824.7,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2476,Strong,Dairy,452.43,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2477,Quality,Dairy,870.67,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2478,Fresh,Bakery,290.71,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2479,Basic,Dairy,1015.89,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2480,Standard,Bakery,469.15,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2481,Organic,Bakery,1035.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2482,Classic,Produce,1017.62,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2483,Sweet,Frozen,875.21,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2484,Crispy,Produce,610.61,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2485,Rich,Meat,315.47,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2486,Light,Snacks,294.83,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2487,Sweet,Frozen,221.42,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2488,Crispy,Produce,1001.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2489,Elite,Frozen,1046.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2490,Mild,Produce,207.22,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2491,Special,Produce,530.33,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2492,Modern,Meat,730.25,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2493,Rich,Canned,962.52,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2494,Elite,Snacks,367.76,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2495,Classic,Produce,836.4,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2496,Pure,Canned,1034.92,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2497,Fresh,Snacks,228.26,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2498,Gourmet,Canned,907.63,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2499,Light,Dairy,850.49,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2500,Mild,Beverages,468.36,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2501,Original,Dairy,815.11,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2502,Supreme,Meat,213.42,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2503,Professional,Frozen,150.92,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2504,Mild,Beverages,879.97,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2505,Spicy,Beverages,554.2,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2506,Elite,Bakery,528.15,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2507,Smooth,Produce,499.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2508,Crispy,Meat,786.39,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2509,Traditional,Produce,819.0,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2510,Strong,Dairy,593.88,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2511,Spicy,Meat,1013.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2512,Strong,Produce,580.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2513,Modern,Frozen,97.5,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2514,Gourmet,Beverages,572.85,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2515,Strong,Beverages,74.59,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2516,Modern,Snacks,96.63,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2517,Pure,Produce,466.58,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2518,Gourmet,Produce,791.27,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2519,Smooth,Bakery,460.42,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2520,Advanced,Beverages,125.66,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2521,Natural,Produce,441.46,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2522,Modern,Frozen,864.83,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2523,Crispy,Produce,341.45,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2524,Pure,Produce,866.95,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2525,Special,Meat,989.13,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2526,Mild,Meat,549.73,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2527,Elite,Canned,160.58,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2528,Quality,Canned,528.21,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2529,Rich,Canned,994.55,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2530,Strong,Beverages,689.17,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2531,Smooth,Snacks,325.41,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2532,Spicy,Meat,333.45,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2533,Natural,Produce,814.51,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2534,Quality,Dairy,102.64,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2535,Standard,Beverages,691.43,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2536,Advanced,Bakery,845.31,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2537,Rich,Meat,925.49,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2538,Classic,Dairy,345.11,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2539,Quality,Frozen,976.11,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2540,Elite,Dairy,601.09,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2541,Modern,Meat,130.77,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2542,Mild,Beverages,480.97,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2543,Modern,Produce,545.91,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2544,Special,Meat,811.14,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2545,Fresh,Beverages,143.22,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2546,Original,Beverages,471.94,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2547,Modern,Produce,378.18,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2548,Fresh,Frozen,821.94,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2549,Spicy,Bakery,429.35,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2550,Creamy,Bakery,812.15,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2551,Essential,Beverages,97.15,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2552,Sweet,Meat,774.43,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2553,Standard,Produce,95.35,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2554,Deluxe,Snacks,782.52,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2555,Crispy,Produce,595.24,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2556,Classic,Beverages,958.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2557,Ultra,Snacks,1040.26,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2558,Modern,Bakery,152.09,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2559,Advanced,Bakery,267.7,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2560,Supreme,Meat,629.55,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2561,Special,Bakery,503.32,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2562,Creamy,Beverages,617.7,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2563,Pure,Frozen,985.31,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2564,Rich,Dairy,313.39,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2565,Sweet,Snacks,577.88,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2566,Traditional,Bakery,205.28,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2567,Premium,Beverages,521.56,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2568,Rich,Dairy,659.35,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2569,Gourmet,Bakery,608.63,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2570,Premium,Frozen,522.73,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2571,Advanced,Dairy,177.85,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2572,Basic,Frozen,651.23,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2573,Spicy,Frozen,427.58,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2574,Elite,Meat,952.88,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2575,Smooth,Beverages,976.83,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2576,Strong,Meat,72.73,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2577,Gourmet,Produce,431.7,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2578,Spicy,Meat,180.88,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2579,Natural,Dairy,1007.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2580,Ultra,Canned,645.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2581,Rich,Canned,805.5,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2582,Smooth,Canned,814.43,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2583,Deluxe,Meat,590.04,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2584,Standard,Meat,62.79,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2585,Basic,Bakery,234.47,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2586,Supreme,Canned,258.36,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2587,Smooth,Produce,885.2,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2588,Premium,Produce,440.12,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2589,Light,Canned,445.93,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2590,Basic,Snacks,737.93,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2591,Rich,Beverages,1003.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2592,Quality,Frozen,299.76,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2593,Professional,Frozen,105.89,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2594,Light,Produce,153.99,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2595,Ultra,Frozen,756.79,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2596,Professional,Produce,615.94,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2597,Pure,Snacks,302.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2598,Strong,Meat,788.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2599,Strong,Meat,484.36,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2600,Smooth,Canned,1038.25,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2601,Sweet,Dairy,116.21,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2602,Sweet,Bakery,1042.09,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2603,Pure,Snacks,478.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2604,Smooth,Snacks,335.57,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2605,Rich,Beverages,250.62,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2606,Original,Produce,172.76,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2607,Standard,Produce,952.42,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2608,Natural,Frozen,230.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2609,Rich,Meat,490.92,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2610,Organic,Bakery,1036.13,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2611,Premium,Snacks,1029.06,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2612,Professional,Canned,893.16,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2613,Advanced,Beverages,266.4,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2614,Basic,Dairy,832.36,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2615,Pure,Dairy,980.45,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2616,Organic,Bakery,331.44,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2617,Basic,Bakery,817.61,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2618,Fresh,Frozen,668.32,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2619,Elite,Bakery,681.08,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2620,Fresh,Dairy,977.37,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2621,Light,Beverages,276.87,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2622,Premium,Bakery,298.97,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2623,Quality,Bakery,846.28,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2624,Light,Beverages,715.51,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2625,Strong,Bakery,307.96,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2626,Traditional,Canned,459.92,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2627,Organic,Dairy,338.04,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2628,Crispy,Snacks,897.89,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2629,Fresh,Bakery,470.1,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2630,Mild,Snacks,140.38,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2631,Pure,Produce,76.35,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2632,Gourmet,Frozen,243.49,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2633,Sweet,Produce,634.45,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2634,Modern,Produce,723.64,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2635,Crispy,Beverages,159.66,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2636,Advanced,Bakery,474.34,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2637,Essential,Bakery,511.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2638,Professional,Meat,698.71,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2639,Supreme,Snacks,764.75,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2640,Supreme,Beverages,293.33,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2641,Essential,Beverages,947.04,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2642,Smooth,Meat,358.1,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2643,Modern,Bakery,404.87,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2644,Basic,Canned,98.54,Duplicate key constraint violation,2025-08-22 23:10:41.238555
PROD2645,Supreme,Dairy,441.11,Duplicate key constraint violation,2025-08-22 23:10:41.238555
