store_id,store_name,location,manager,rejection_reason,rejection_timestamp
STORE1154,Lancaster Store,West Bristol,Lisa Clark,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1155,Springfield Store,West Manchester,Laura Nelson,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1156,Franklin Store,East Dover,Paul Lopez,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1157,Franklin Store,East Greenwood,Kevin Carter,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1158,Auburn Store,West Newporttown,Jennifer Garcia,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1159,Clayton Store,West Clintontown,Jennifer Garcia,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1160,Jackson Store,East Lancaster,Robert Williams,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1161,Bristol Store,West Marion,Laura Nelson,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1162,Springfield Store,East Miltontown,Dorothy Parker,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1163,Auburn Store,West Fairview,Steven King,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1164,Wayne Store,East Auburn,Andrew Scott,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1165,Auburn Store,East Oxfordtown,Matthew Rodriguez,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1166,Springfield Store,West Ashland,Michelle Baker,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1167,Franklin Store,West Waynetown,Paul Lopez,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1168,Troy Store,East Chestertown,Patricia Brown,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1169,Troy Store,East Oxfordtown,Anthony Lee,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
STORE1170,Kingston Store,East Mariontown,Patricia Brown,"Database insertion failed: (pymysql.err.IntegrityError) (1062, ""Duplicate entry 'STORE1090' for key 'dimstore.store_id'"")
[SQL: INSERT INTO dimstore (store_id, store_name, location, manager) VALUES (%(store_id)s, %(store_name)s, %(location)s, %(manager)s)]
[parameters: [{'store_id': 'STORE1090', 'store_name': 'Oxford Store', 'location': 'East Greenwood', 'manager': 'Jennifer Garcia'}, {'store_id': 'STORE1091', 'store_name': 'Salem Store', 'location': 'East Newport', 'manager': 'George Turner'}, {'store_id': 'STORE1092', 'store_name': 'Chester Store', 'location': 'West Fairview', 'manager': 'Richard Taylor'}, {'store_id': 'STORE1093', 'store_name': 'Manchester Store', 'location': 'East Jackson', 'manager': 'Anthony Lee'}, {'store_id': 'STORE1094', 'store_name': 'Franklin Store', 'location': 'West Washington', 'manager': 'Christopher Garcia'}, {'store_id': 'STORE1095', 'store_name': 'Fairview Store', 'location': 'East Bristol', 'manager': 'Lisa Edwards'}, {'store_id': 'STORE1096', 'store_name': 'Milton Store', 'location': 'West Marion', 'manager': 'Dorothy Parker'}, {'store_id': 'STORE1097', 'store_name': 'Burlington Store', 'location': 'West Richmond', 'manager': 'John Jones'}  ... displaying 10 of 534 total bound parameter sets ...  {'store_id': 'STORE1622', 'store_name': 'Franklin Store', 'location': 'East Arlingtontown', 'manager': 'John Jones'}, {'store_id': 'STORE1623', 'store_name': 'Clayton Store', 'location': 'West Franklin', 'manager': 'Carol Wright'}]]
(Background on this error at: https://sqlalche.me/e/20/gkpj)",2025-08-22 22:40:56.650964
